id,game_day,kickoff_time,stadium_name,spectators_num,weather,temperature,humidity,home_team_name,home_team_id,away_team_name,away_team_id,home_score,home_score_1st,home_score_2nd,away_score,away_score_1st,away_score_2nd,home_sh,home_ck,home_fk,away_sh,away_ck,away_fk
17098,2015/11/07,14:03,埼玉スタジアム２００２,46597,曇時々晴,19.1,55.0,浦和レッズ,urawa,川崎フロンターレ,kawasakif,1,1,0,1,1,0,12,4,17,8,3,16
17093,2015/11/07,14:02,デンカビッグスワンスタジアム,25272,曇,16.2,62.0,アルビレックス新潟,niigata,湘南ベルマーレ,shonan,0,0,0,2,1,1,9,3,8,9,2,14
17092,2015/11/07,14:02,ＮＤソフトスタジアム山形,8281,晴のち曇,13.9,72.0,モンテディオ山形,yamagata,清水エスパルス,shimizu,1,0,1,2,1,1,8,7,20,13,2,18
17088,2015/10/25,14:03,ユアテックスタジアム仙台,19263,晴,11.0,56.0,ベガルタ仙台,sendai,ガンバ大阪,gosaka,1,1,0,3,2,1,9,6,12,16,7,14
17087,2015/10/24,14:04,ノエビアスタジアム神戸,11508,晴,22.6,50.0,ヴィッセル神戸,kobe,モンテディオ山形,yamagata,3,1,2,1,0,1,18,5,13,12,5,13
17091,2015/10/24,14:04,ＩＡＩスタジアム日本平,12238,晴,23.8,44.0,清水エスパルス,shimizu,柏レイソル,kashiwa,0,0,0,3,1,2,9,7,15,8,2,11
17084,2015/10/24,14:04,山梨中銀スタジアム,11062,晴,24.8,41.0,ヴァンフォーレ甲府,kofu,サンフレッチェ広島,hiroshima,0,0,0,2,2,0,6,6,13,7,1,15
17086,2015/10/24,14:04,パロマ瑞穂スタジアム,12045,晴,23.3,49.0,名古屋グランパス,nagoya,アルビレックス新潟,niigata,4,0,4,2,1,1,15,4,17,15,5,11
17083,2015/10/24,14:03,等々力陸上競技場,23701,晴,24.0,43.0,川崎フロンターレ,kawasakif,横浜Ｆ・マリノス,yokohamafm,0,0,0,1,1,0,14,5,13,8,2,12
17090,2015/10/24,14:03,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,14227,晴,23.6,55.0,湘南ベルマーレ,shonan,鹿島アントラーズ,kashima,2,2,0,1,0,1,11,2,17,21,9,18
17085,2015/10/24,14:03,松本平広域公園総合球技場,17462,晴,21.8,34.0,松本山雅ＦＣ,matsumoto,サガン鳥栖,tosu,1,0,1,2,0,2,10,2,12,10,5,15
17089,2015/10/24,14:02,味の素スタジアム,38952,晴,23.0,55.0,ＦＣ東京,ftokyo,浦和レッズ,urawa,3,1,2,4,3,1,13,5,20,8,1,18
17074,2015/10/17,19:05,ＮＤソフトスタジアム山形,8191,晴,12.8,81.0,モンテディオ山形,yamagata,ヴァンフォーレ甲府,kofu,0,0,0,1,0,1,7,6,14,9,5,17
17080,2015/10/17,18:34,ベストアメニティスタジアム,13707,晴,21.1,54.0,サガン鳥栖,tosu,名古屋グランパス,nagoya,0,0,0,0,0,0,9,7,17,3,4,17
17077,2015/10/17,18:33,デンカビッグスワンスタジアム,31324,晴,20.4,64.0,アルビレックス新潟,niigata,松本山雅ＦＣ,matsumoto,2,0,2,0,0,0,8,5,14,9,4,19
17079,2015/10/17,14:05,エディオンスタジアム広島,19751,晴,26.9,41.0,サンフレッチェ広島,hiroshima,川崎フロンターレ,kawasakif,2,0,2,1,0,1,11,1,10,14,7,12
17076,2015/10/17,14:05,日産スタジアム,22598,曇,20.8,74.0,横浜Ｆ・マリノス,yokohamafm,ヴィッセル神戸,kobe,2,0,2,1,1,0,19,4,15,5,4,6
17081,2015/10/17,14:04,県立カシマサッカースタジアム,13633,曇,19.9,81.0,鹿島アントラーズ,kashima,柏レイソル,kashiwa,3,1,2,2,2,0,15,10,15,9,5,20
17075,2015/10/17,14:04,味の素スタジアム,22577,曇時々晴,19.9,78.0,ＦＣ東京,ftokyo,湘南ベルマーレ,shonan,1,0,1,2,1,1,8,11,23,7,4,14
17078,2015/10/17,14:04,ＩＡＩスタジアム日本平,13399,晴,24.6,56.0,清水エスパルス,shimizu,ベガルタ仙台,sendai,0,0,0,1,1,0,8,10,21,8,6,19
17082,2015/10/17,14:03,万博記念競技場,18638,晴時々曇,24.1,50.0,ガンバ大阪,gosaka,浦和レッズ,urawa,2,1,1,1,0,1,7,1,11,21,6,7
17071,2015/10/04,14:04,等々力陸上競技場,24300,晴,26.1,37.0,川崎フロンターレ,kawasakif,ガンバ大阪,gosaka,5,2,3,3,1,2,23,3,16,9,1,13
17068,2015/10/03,19:04,エディオンスタジアム広島,18810,晴,17.4,90.0,サンフレッチェ広島,hiroshima,ＦＣ東京,ftokyo,0,0,0,1,0,1,16,10,9,13,5,9
17070,2015/10/03,19:03,日立柏サッカー場,10103,晴,21.9,72.0,柏レイソル,kashiwa,名古屋グランパス,nagoya,3,2,1,1,1,0,14,4,13,11,4,19
