id,game_day,kickoff_time,stadium_name,spectators_num,weather,temperature,humidity,home_team_name,home_team_id,away_team_name,away_team_id,home_score,home_score_1st,home_score_2nd,away_score,away_score_1st,away_score_2nd,home_sh,home_ck,home_fk,away_sh,away_ck,away_fk
21777,2019/11/30,14:03,県立カシマサッカースタジアム,34312,晴,9.9,41.0,鹿島アントラーズ,kashima,ヴィッセル神戸,kobe,1,1,0,3,2,1,13,3,14,12,3,13
21784,2019/11/30,14:03,駅前不動産スタジアム,17512,晴,24.7,20.0,サガン鳥栖,tosu,北海道コンサドーレ札幌,sapporo,0,0,0,2,1,1,7,11,17,9,2,11
21772,2019/11/23,15:04,パナソニック スタジアム 吹田,26256,晴,20.4,22.0,ガンバ大阪,gosaka,ベガルタ仙台,sendai,2,0,2,0,0,0,16,6,9,10,3,10
21769,2019/11/23,14:04,サンプロ　アルウィン,19744,曇,13.9,59.0,松本山雅ＦＣ,matsumoto,横浜Ｆ・マリノス,yokohamafm,0,0,0,1,1,0,4,2,11,10,6,14
21770,2019/11/23,14:04,ＩＡＩスタジアム日本平,16747,晴,21.2,48.0,清水エスパルス,shimizu,大分トリニータ,oita,1,0,1,1,1,0,15,9,10,6,4,6
21775,2019/11/23,14:03,エディオンスタジアム広島,17033,晴,24.8,57.0,サンフレッチェ広島,hiroshima,鹿島アントラーズ,kashima,0,0,0,0,0,0,8,4,20,10,2,14
21767,2019/11/23,14:03,札幌ドーム,19785,屋内,24.0,41.0,北海道コンサドーレ札幌,sapporo,ジュビロ磐田,iwata,1,0,1,2,1,1,12,8,10,8,2,10
21768,2019/11/23,14:03,味の素スタジアム,34250,雨,14.5,90.0,ＦＣ東京,ftokyo,湘南ベルマーレ,shonan,1,0,1,1,1,0,11,2,26,9,3,16
21771,2019/11/23,14:03,豊田スタジアム,26124,晴,20.0,58.0,名古屋グランパス,nagoya,サガン鳥栖,tosu,0,0,0,0,0,0,8,8,11,6,4,13
21773,2019/11/23,13:03,ノエビアスタジアム神戸,23744,晴,19.0,59.0,ヴィッセル神戸,kobe,セレッソ大阪,cosaka,1,0,1,0,0,0,23,6,9,8,2,20
21763,2019/11/10,15:03,駅前不動産スタジアム,16313,晴,20.3,28.0,サガン鳥栖,tosu,松本山雅ＦＣ,matsumoto,1,1,0,0,0,0,7,9,14,5,4,18
21764,2019/11/10,14:03,昭和電工ドーム大分,17022,晴,18.6,50.0,大分トリニータ,oita,ガンバ大阪,gosaka,2,1,1,1,1,0,10,5,5,13,6,8
21758,2019/11/10,13:10,ユアテックスタジアム仙台,15553,晴,14.7,41.0,ベガルタ仙台,sendai,清水エスパルス,shimizu,2,1,1,0,0,0,13,6,14,12,8,16
21762,2019/11/09,15:03,ヤンマースタジアム長居,14225,晴,18.4,43.0,セレッソ大阪,cosaka,湘南ベルマーレ,shonan,1,0,1,0,0,0,9,4,19,13,10,8
21765,2019/11/09,14:03,県立カシマサッカースタジアム,23195,晴,15.2,45.0,鹿島アントラーズ,kashima,川崎フロンターレ,kawasakif,0,0,0,2,0,2,12,6,16,7,3,14
21760,2019/11/09,14:03,ヤマハスタジアム（磐田）,13328,晴,20.6,35.0,ジュビロ磐田,iwata,ＦＣ東京,ftokyo,0,0,0,1,0,1,7,5,16,6,3,19
21759,2019/11/09,14:03,ニッパツ三ツ沢球技場,13617,晴,19.2,41.0,横浜Ｆ・マリノス,yokohamafm,北海道コンサドーレ札幌,sapporo,4,3,1,2,1,1,21,5,28,13,6,20
21761,2019/11/09,14:03,豊田スタジアム,37194,晴,19.6,41.0,名古屋グランパス,nagoya,ヴィッセル神戸,kobe,3,2,1,0,0,0,5,3,15,15,10,12
21774,2019/11/05,18:34,埼玉スタジアム２００２,21817,晴,17.6,39.0,浦和レッズ,urawa,川崎フロンターレ,kawasakif,0,0,0,2,1,1,5,3,15,8,3,9
21752,2019/11/03,16:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,13570,曇,18.7,62.0,湘南ベルマーレ,shonan,ガンバ大阪,gosaka,0,0,0,3,2,1,16,4,13,15,8,10
21757,2019/11/02,15:05,昭和電工ドーム大分,14359,晴,20.1,57.0,大分トリニータ,oita,ＦＣ東京,ftokyo,0,0,0,2,2,0,13,2,11,7,6,7
21751,2019/11/02,15:05,等々力陸上競技場,23910,晴のち曇,19.4,53.0,川崎フロンターレ,kawasakif,サンフレッチェ広島,hiroshima,2,1,1,1,0,1,9,1,16,10,8,18
21754,2019/11/02,15:04,ヤンマースタジアム長居,15696,晴,20.0,31.0,セレッソ大阪,cosaka,松本山雅ＦＣ,matsumoto,1,1,0,1,0,1,7,5,9,9,3,13
21749,2019/11/02,14:03,札幌ドーム,19943,屋内,22.6,44.0,北海道コンサドーレ札幌,sapporo,名古屋グランパス,nagoya,3,1,2,0,0,0,13,6,5,7,3,24
21753,2019/11/02,14:03,ＩＡＩスタジアム日本平,17762,晴,21.5,51.0,清水エスパルス,shimizu,ジュビロ磐田,iwata,1,0,1,2,1,1,6,7,13,13,5,7
21756,2019/11/02,14:03,駅前不動産スタジアム,12792,晴,26.2,20.0,サガン鳥栖,tosu,横浜Ｆ・マリノス,yokohamafm,1,0,1,2,2,0,9,7,16,7,3,22
21755,2019/11/02,13:03,ノエビアスタジアム神戸,18975,晴,18.5,44.0,ヴィッセル神戸,kobe,ベガルタ仙台,sendai,2,1,1,0,0,0,10,3,12,10,7,15
21750,2019/11/01,19:03,県立カシマサッカースタジアム,14439,晴,17.4,80.0,鹿島アントラーズ,kashima,浦和レッズ,urawa,1,0,1,0,0,0,10,4,15,10,6,15
21766,2019/10/29,19:03,エディオンスタジアム広島,6710,晴,15.3,97.0,サンフレッチェ広島,hiroshima,浦和レッズ,urawa,1,0,1,1,0,1,16,4,15,7,4,15
21743,2019/10/19,15:04,ヤマハスタジアム（磐田）,9416,雨のち曇,23.3,78.0,ジュビロ磐田,iwata,サガン鳥栖,tosu,2,1,1,2,1,1,11,4,19,7,5,13
21745,2019/10/19,14:04,パナソニック スタジアム 吹田,25748,曇一時雨,24.8,57.0,ガンバ大阪,gosaka,川崎フロンターレ,kawasakif,2,1,1,2,0,2,9,2,12,9,1,6
21741,2019/10/19,14:03,ニッパツ三ツ沢球技場,12962,曇,21.2,83.0,横浜Ｆ・マリノス,yokohamafm,湘南ベルマーレ,shonan,3,1,2,1,0,1,17,6,16,7,7,15
21742,2019/10/19,14:03,ＩＡＩスタジアム日本平,11572,雨,22.4,87.0,清水エスパルス,shimizu,サンフレッチェ広島,hiroshima,1,1,0,2,0,2,5,4,10,12,3,13
21744,2019/10/19,14:03,パロマ瑞穂スタジアム,15485,曇時々雨,22.3,83.0,名古屋グランパス,nagoya,ベガルタ仙台,sendai,0,0,0,2,1,1,12,8,11,11,3,9
21746,2019/10/19,13:04,ノエビアスタジアム神戸,20413,曇,24.9,70.0,ヴィッセル神戸,kobe,ＦＣ東京,ftokyo,1,0,1,3,3,0,14,8,9,6,1,12
21747,2019/10/18,19:34,埼玉スタジアム２００２,19698,雨,19.6,62.0,浦和レッズ,urawa,大分トリニータ,oita,0,0,0,1,0,1,14,4,15,4,4,10
21740,2019/10/18,19:04,サンプロ　アルウィン,19479,雨,14.6,88.0,松本山雅ＦＣ,matsumoto,鹿島アントラーズ,kashima,1,1,0,1,0,1,12,2,13,9,5,16
21748,2019/10/18,19:03,札幌ドーム,12443,屋内,21.6,41.0,北海道コンサドーレ札幌,sapporo,セレッソ大阪,cosaka,0,0,0,1,1,0,15,14,6,10,8,12
