id,game_day,kickoff_time,stadium_name,spectators_num,weather,temperature,humidity,home_team_name,home_team_id,away_team_name,away_team_id,home_score,home_score_1st,home_score_2nd,away_score,away_score_1st,away_score_2nd,home_sh,home_ck,home_fk,away_sh,away_ck,away_fk
23935,2020/07/22,19:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,3498,晴,27.0,82.0,湘南ベルマーレ,shonan,鹿島アントラーズ,kashima,1,0,1,0,0,0,9,3,11,12,6,13
23934,2020/07/22,19:03,日産スタジアム,4819,晴,26.6,75.0,横浜Ｆ・マリノス,yokohamafm,横浜ＦＣ,yokohamafc,4,1,3,0,0,0,19,7,12,12,7,19
24188,2020/12/19,14:04,埼玉スタジアム２００２,19319,晴,10.7,20.0,浦和レッズ,urawa,北海道コンサドーレ札幌,sapporo,0,0,0,2,0,2,9,3,19,16,5,8
24190,2020/12/19,14:03,味の素スタジアム,14373,晴時々曇,10.8,28.0,ＦＣ東京,ftokyo,ヴィッセル神戸,kobe,1,0,1,0,0,0,11,8,16,7,9,9
24194,2020/12/19,14:03,駅前不動産スタジアム,8966,晴,16.8,20.0,サガン鳥栖,tosu,大分トリニータ,oita,2,0,2,2,1,1,13,5,17,8,6,11
24192,2020/12/19,14:03,豊田スタジアム,16825,晴,8.6,36.0,名古屋グランパス,nagoya,サンフレッチェ広島,hiroshima,1,0,1,0,0,0,11,4,13,12,14,11
24187,2020/12/19,14:03,県立カシマサッカースタジアム,11251,晴,9.1,28.0,鹿島アントラーズ,kashima,セレッソ大阪,cosaka,1,0,1,1,0,1,19,10,9,12,3,18
24191,2020/12/19,14:03,ニッパツ三ツ沢球技場,6766,曇のち晴,10.1,37.0,横浜ＦＣ,yokohamafc,横浜Ｆ・マリノス,yokohamafm,3,2,1,1,1,0,11,6,15,23,4,13
24193,2020/12/19,14:03,パナソニック スタジアム 吹田,15252,曇のち晴,9.0,53.0,ガンバ大阪,gosaka,清水エスパルス,shimizu,0,0,0,2,0,2,12,11,8,10,4,7
24186,2020/12/19,14:02,ユアテックスタジアム仙台,7356,雪のち曇,3.4,53.0,ベガルタ仙台,sendai,湘南ベルマーレ,shonan,0,0,0,0,0,0,9,1,24,10,13,10
24189,2020/12/19,14:01,三協フロンテア柏スタジアム,5137,曇時々晴,10.6,20.0,柏レイソル,kashiwa,川崎フロンターレ,kawasakif,2,1,1,3,0,3,13,2,15,13,10,10
24185,2020/12/16,19:03,エディオンスタジアム広島,4208,雪,0.7,74.0,サンフレッチェ広島,hiroshima,柏レイソル,kashiwa,0,0,0,1,1,0,5,7,13,9,3,18
24178,2020/12/16,19:03,等々力陸上競技場,11387,晴,7.1,36.0,川崎フロンターレ,kawasakif,浦和レッズ,urawa,3,0,3,1,1,0,22,6,9,3,1,13
24181,2020/12/16,19:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,4517,晴,5.2,39.0,湘南ベルマーレ,shonan,大分トリニータ,oita,1,1,0,2,1,1,14,6,21,11,2,13
24182,2020/12/16,19:03,ＩＡＩスタジアム日本平,5023,晴,4.3,48.0,清水エスパルス,shimizu,ベガルタ仙台,sendai,2,1,1,3,2,1,5,2,12,7,6,13
24180,2020/12/16,19:03,ニッパツ三ツ沢球技場,3898,晴,5.7,39.0,横浜ＦＣ,yokohamafc,ガンバ大阪,gosaka,0,0,0,2,1,1,13,3,15,12,6,12
24183,2020/12/16,19:03,ヤンマースタジアム長居,5498,晴のち曇,4.9,42.0,セレッソ大阪,cosaka,サガン鳥栖,tosu,1,1,0,2,1,1,12,3,12,8,0,15
24170,2020/12/12,17:03,埼玉スタジアム２００２,14847,晴,13.0,47.0,浦和レッズ,urawa,湘南ベルマーレ,shonan,0,0,0,0,0,0,7,4,14,14,7,16
24169,2020/12/12,16:03,県立カシマサッカースタジアム,7907,晴,13.6,58.0,鹿島アントラーズ,kashima,清水エスパルス,shimizu,2,2,0,0,0,0,15,7,19,7,7,16
24176,2020/12/12,15:03,昭和電工ドーム大分,6120,晴,12.4,47.0,大分トリニータ,oita,北海道コンサドーレ札幌,sapporo,1,1,0,1,0,1,6,4,8,13,7,11
24175,2020/12/12,14:03,駅前不動産スタジアム,9451,晴,17.5,25.0,サガン鳥栖,tosu,川崎フロンターレ,kawasakif,1,0,1,1,0,1,7,2,6,14,7,9
24171,2020/12/12,14:03,パロマ瑞穂スタジアム,10009,曇,15.3,45.0,名古屋グランパス,nagoya,横浜ＦＣ,yokohamafc,0,0,0,0,0,0,13,3,15,9,5,8
24173,2020/12/12,14:00,ヤンマースタジアム長居,7889,曇,15.2,50.0,セレッソ大阪,cosaka,柏レイソル,kashiwa,0,0,0,0,0,0,9,3,16,9,4,10
24161,2020/12/12,14:03,味の素スタジアム,9755,晴時々曇,15.9,36.0,ＦＣ東京,ftokyo,サンフレッチェ広島,hiroshima,1,0,1,0,0,0,6,4,15,15,4,8
24125,2020/12/09,19:03,三協フロンテア柏スタジアム,2412,晴,8.7,53.0,柏レイソル,kashiwa,大分トリニータ,oita,1,0,1,1,0,1,8,3,12,7,4,14
24164,2020/12/06,15:04,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,6461,晴,13.8,50.0,湘南ベルマーレ,shonan,ガンバ大阪,gosaka,1,1,0,2,1,1,9,6,13,12,0,11
24167,2020/12/06,14:03,昭和電工ドーム大分,6289,晴,13.5,51.0,大分トリニータ,oita,ベガルタ仙台,sendai,0,0,0,2,1,1,4,10,7,11,2,12
24163,2020/12/05,16:03,ニッパツ三ツ沢球技場,3837,曇,8.3,90.0,横浜ＦＣ,yokohamafc,サガン鳥栖,tosu,1,1,0,1,0,1,14,1,12,12,2,17
24160,2020/12/05,14:04,三協フロンテア柏スタジアム,4991,雨のち曇,7.6,79.0,柏レイソル,kashiwa,名古屋グランパス,nagoya,0,0,0,1,0,1,12,2,9,7,5,16
24165,2020/12/05,14:03,ＩＡＩスタジアム日本平,8730,晴,14.3,74.0,清水エスパルス,shimizu,川崎フロンターレ,kawasakif,2,2,0,2,1,1,10,2,16,12,8,9
24159,2020/12/05,14:01,札幌ドーム,8905,屋内,21.1,39.0,北海道コンサドーレ札幌,sapporo,セレッソ大阪,cosaka,1,0,1,3,1,2,9,5,13,14,1,12
24114,2020/12/01,19:03,ユアテックスタジアム仙台,2720,晴,7.4,51.0,ベガルタ仙台,sendai,柏レイソル,kashiwa,0,0,0,2,1,1,6,5,13,13,3,14
24156,2020/11/29,17:03,パナソニック スタジアム 吹田,10555,晴時々曇,12.9,60.0,ガンバ大阪,gosaka,サガン鳥栖,tosu,1,0,1,1,1,0,13,11,20,7,2,10
24151,2020/11/29,15:03,県立カシマサッカースタジアム,11645,曇,13.3,44.0,鹿島アントラーズ,kashima,浦和レッズ,urawa,4,1,3,0,0,0,21,7,8,15,8,24
24157,2020/11/29,15:03,ヤンマースタジアム長居,7365,晴,13.1,56.0,セレッソ大阪,cosaka,横浜ＦＣ,yokohamafc,1,0,1,0,0,0,9,6,13,8,2,6
24154,2020/11/29,14:03,ＩＡＩスタジアム日本平,7307,曇のち晴,15.7,43.0,清水エスパルス,shimizu,湘南ベルマーレ,shonan,1,0,1,1,0,1,10,7,4,5,4,10
24158,2020/11/28,14:03,エディオンスタジアム広島,6346,曇のち晴,10.5,67.0,サンフレッチェ広島,hiroshima,北海道コンサドーレ札幌,sapporo,2,0,2,2,1,1,15,6,17,9,3,15
24155,2020/11/28,14:00,パロマ瑞穂スタジアム,9085,晴,14.1,29.0,名古屋グランパス,nagoya,大分トリニータ,oita,0,0,0,0,0,0,8,2,15,8,3,7
24148,2020/11/25,19:33,駅前不動産スタジアム,3694,晴,15.1,62.0,サガン鳥栖,tosu,ベガルタ仙台,sendai,0,0,0,1,0,1,14,7,16,8,2,10
24146,2020/11/25,19:33,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,3182,曇,13.7,75.0,湘南ベルマーレ,shonan,サンフレッチェ広島,hiroshima,1,1,0,1,0,1,12,4,11,11,2,14
24141,2020/11/25,19:03,県立カシマサッカースタジアム,4327,雨,13.0,77.0,鹿島アントラーズ,kashima,柏レイソル,kashiwa,1,0,1,4,1,3,15,6,16,18,4,13
24145,2020/11/25,19:03,ニッパツ三ツ沢球技場,3165,曇,12.5,82.0,横浜ＦＣ,yokohamafc,清水エスパルス,shimizu,1,0,1,3,3,0,12,6,10,11,2,12
24149,2020/11/25,19:03,昭和電工ドーム大分,3861,晴,14.7,66.0,大分トリニータ,oita,セレッソ大阪,cosaka,0,0,0,1,1,0,8,4,4,6,2,12
24143,2020/11/25,18:33,等々力陸上競技場,11360,曇,14.2,75.0,川崎フロンターレ,kawasakif,ガンバ大阪,gosaka,5,2,3,0,0,0,19,4,15,5,5,9
24134,2020/11/22,16:03,埼玉スタジアム２００２,20288,晴,19.8,49.0,浦和レッズ,urawa,ガンバ大阪,gosaka,1,0,1,2,0,2,6,4,11,13,8,7
24138,2020/11/21,17:03,豊田スタジアム,15480,晴,14.9,46.0,名古屋グランパス,nagoya,湘南ベルマーレ,shonan,3,1,2,1,1,0,14,2,15,5,2,7
24139,2020/11/21,16:03,ヤンマースタジアム長居,6625,晴,14.7,46.0,セレッソ大阪,cosaka,サンフレッチェ広島,hiroshima,0,0,0,1,1,0,6,6,23,10,3,10
24133,2020/11/21,15:03,ユアテックスタジアム仙台,7487,晴,12.6,49.0,ベガルタ仙台,sendai,鹿島アントラーズ,kashima,1,0,1,3,0,3,8,0,19,16,7,13
24135,2020/11/21,15:03,三協フロンテア柏スタジアム,3784,晴,21.0,20.0,柏レイソル,kashiwa,サガン鳥栖,tosu,1,0,1,2,0,2,6,2,17,14,5,17
24132,2020/11/21,14:03,札幌ドーム,5220,屋内,21.1,50.0,北海道コンサドーレ札幌,sapporo,清水エスパルス,shimizu,5,3,2,1,1,0,13,6,10,13,6,18
24140,2020/11/21,14:03,昭和電工ドーム大分,9820,晴,16.6,49.0,大分トリニータ,oita,川崎フロンターレ,kawasakif,1,1,0,0,0,0,10,7,9,7,6,10
24168,2020/11/18,19:03,ユアテックスタジアム仙台,3030,曇,13.4,67.0,ベガルタ仙台,sendai,ＦＣ東京,ftokyo,2,0,2,2,1,1,11,2,10,9,7,13
24166,2020/11/18,18:03,ノエビアスタジアム神戸,8268,晴,19.1,62.0,ヴィッセル神戸,kobe,浦和レッズ,urawa,0,0,0,1,0,1,13,5,7,12,7,13
24153,2020/11/18,19:03,等々力陸上競技場,11099,晴,18.1,82.0,川崎フロンターレ,kawasakif,横浜Ｆ・マリノス,yokohamafm,3,0,3,1,0,1,22,17,14,4,5,12
24128,2020/11/15,19:03,豊田スタジアム,16709,曇,16.1,67.0,名古屋グランパス,nagoya,ＦＣ東京,ftokyo,1,0,1,0,0,0,12,6,14,7,2,14
24130,2020/11/15,14:03,ノエビアスタジアム神戸,11232,晴,18.4,51.0,ヴィッセル神戸,kobe,湘南ベルマーレ,shonan,0,0,0,2,0,2,15,5,10,12,4,8
24124,2020/11/14,17:03,県立カシマサッカースタジアム,13463,晴,14.9,46.0,鹿島アントラーズ,kashima,川崎フロンターレ,kawasakif,1,0,1,1,1,0,17,7,13,16,10,20
24126,2020/11/14,16:03,日産スタジアム,18148,晴,16.5,39.0,横浜Ｆ・マリノス,yokohamafm,浦和レッズ,urawa,6,4,2,2,1,1,26,11,9,14,3,15
24129,2020/11/14,15:03,パナソニック スタジアム 吹田,11567,晴,17.3,46.0,ガンバ大阪,gosaka,ベガルタ仙台,sendai,0,0,0,4,2,2,6,6,13,13,6,13
24123,2020/11/14,14:03,札幌ドーム,5663,屋内,20.2,44.0,北海道コンサドーレ札幌,sapporo,サガン鳥栖,tosu,1,0,1,1,0,1,13,5,18,14,8,15
24131,2020/11/14,14:03,エディオンスタジアム広島,6081,晴,21.5,27.0,サンフレッチェ広島,hiroshima,横浜ＦＣ,yokohamafc,1,1,0,1,1,0,14,8,15,5,8,11
24127,2020/11/14,14:03,ＩＡＩスタジアム日本平,6076,晴,18.8,49.0,清水エスパルス,shimizu,セレッソ大阪,cosaka,3,0,3,1,0,1,16,5,8,13,3,16
24177,2020/11/11,19:03,味の素スタジアム,6357,晴,11.1,35.0,ＦＣ東京,ftokyo,北海道コンサドーレ札幌,sapporo,1,1,0,0,0,0,8,3,16,8,5,13
24172,2020/11/11,19:03,パナソニック スタジアム 吹田,11579,曇,10.9,68.0,ガンバ大阪,gosaka,ヴィッセル神戸,kobe,1,1,0,0,0,0,7,6,12,12,4,10
24118,2020/11/11,19:33,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,5082,晴,12.0,42.0,湘南ベルマーレ,shonan,横浜Ｆ・マリノス,yokohamafm,1,0,1,0,0,0,6,2,18,12,5,12
23946,2020/11/11,19:03,エディオンスタジアム広島,2508,晴,10.3,73.0,サンフレッチェ広島,hiroshima,名古屋グランパス,nagoya,2,1,1,0,0,0,11,3,14,3,8,13
24137,2020/11/08,14:03,ニッパツ三ツ沢球技場,6965,曇,21.6,67.0,横浜ＦＣ,yokohamafc,ヴィッセル神戸,kobe,2,1,1,1,1,0,12,3,9,9,6,14
23986,2020/11/08,13:03,ユアテックスタジアム仙台,5995,晴,19.3,41.0,ベガルタ仙台,sendai,サガン鳥栖,tosu,0,0,0,3,1,2,3,4,14,15,7,11
24162,2020/11/03,13:03,日産スタジアム,20515,曇,19.2,57.0,横浜Ｆ・マリノス,yokohamafm,鹿島アントラーズ,kashima,2,2,0,3,1,2,11,5,13,20,10,23
24121,2020/11/03,17:03,エディオンスタジアム広島,5475,晴,11.5,44.0,サンフレッチェ広島,hiroshima,浦和レッズ,urawa,1,0,1,1,1,0,16,6,14,5,1,16
24117,2020/11/03,16:03,ニッパツ三ツ沢球技場,3704,晴,16.9,84.0,横浜ＦＣ,yokohamafc,大分トリニータ,oita,2,2,0,3,1,2,8,1,9,14,13,3
24119,2020/11/03,15:03,ＩＡＩスタジアム日本平,6168,晴,18.5,62.0,清水エスパルス,shimizu,ヴィッセル神戸,kobe,3,0,3,1,1,0,10,7,7,4,3,15
24116,2020/11/03,14:03,等々力陸上競技場,11165,曇,18.2,68.0,川崎フロンターレ,kawasakif,北海道コンサドーレ札幌,sapporo,0,0,0,2,0,2,10,5,18,12,4,10
24120,2020/11/03,14:03,ヤンマースタジアム長居,19553,晴のち曇,17.5,45.0,セレッソ大阪,cosaka,ガンバ大阪,gosaka,1,1,0,1,1,0,11,5,17,6,3,10
24122,2020/11/03,13:03,駅前不動産スタジアム,6912,晴,28.1,20.0,サガン鳥栖,tosu,名古屋グランパス,nagoya,0,0,0,0,0,0,6,5,8,5,2,10
24111,2020/10/31,19:03,パナソニック スタジアム 吹田,16183,晴,15.1,55.0,ガンバ大阪,gosaka,北海道コンサドーレ札幌,sapporo,2,1,1,1,1,0,10,3,18,14,4,12
24108,2020/10/31,18:03,等々力陸上競技場,11061,晴,16.6,51.0,川崎フロンターレ,kawasakif,ＦＣ東京,ftokyo,2,1,1,1,0,1,24,9,9,9,2,17
24106,2020/10/31,17:03,県立カシマサッカースタジアム,8912,晴,15.3,40.0,鹿島アントラーズ,kashima,名古屋グランパス,nagoya,0,0,0,2,1,1,9,6,13,8,1,23
24107,2020/10/31,16:03,三協フロンテア柏スタジアム,2720,晴,16.6,44.0,柏レイソル,kashiwa,清水エスパルス,shimizu,0,0,0,0,0,0,12,5,9,12,5,13
24110,2020/10/31,15:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,5328,晴,18.0,36.0,湘南ベルマーレ,shonan,横浜ＦＣ,yokohamafc,1,0,1,0,0,0,7,2,12,11,6,11
24113,2020/10/31,14:03,昭和電工ドーム大分,7397,晴,18.3,47.0,大分トリニータ,oita,浦和レッズ,urawa,0,0,0,0,0,0,9,5,9,7,5,13
24105,2020/10/31,13:03,ユアテックスタジアム仙台,4001,晴,16.5,39.0,ベガルタ仙台,sendai,サンフレッチェ広島,hiroshima,0,0,0,0,0,0,6,3,16,13,6,14
24174,2020/10/28,19:03,エディオンスタジアム広島,1984,晴,17.4,83.0,サンフレッチェ広島,hiroshima,横浜Ｆ・マリノス,yokohamafm,3,1,2,1,0,1,11,3,14,8,6,14
24150,2020/10/28,19:03,ユアテックスタジアム仙台,4071,晴,13.3,72.0,ベガルタ仙台,sendai,ヴィッセル神戸,kobe,2,0,2,3,0,3,5,4,6,17,10,14
24152,2020/10/28,19:03,味の素スタジアム,6632,曇,18.2,58.0,ＦＣ東京,ftokyo,柏レイソル,kashiwa,1,0,1,3,1,2,11,8,13,10,2,12
24104,2020/10/25,14:03,駅前不動産スタジアム,5783,晴,21.6,28.0,サガン鳥栖,tosu,湘南ベルマーレ,shonan,2,1,1,2,2,0,8,7,12,5,2,10
24136,2020/10/24,15:03,味の素スタジアム,9518,晴,20.6,38.0,ＦＣ東京,ftokyo,横浜Ｆ・マリノス,yokohamafm,0,0,0,4,0,4,14,8,18,8,3,14
24098,2020/10/24,17:03,埼玉スタジアム２００２,12863,晴,17.5,60.0,浦和レッズ,urawa,セレッソ大阪,cosaka,3,2,1,1,1,0,14,4,7,11,8,13
24102,2020/10/24,16:03,パナソニック スタジアム 吹田,10602,晴,18.2,43.0,ガンバ大阪,gosaka,柏レイソル,kashiwa,2,0,2,1,0,1,11,3,14,17,2,11
24101,2020/10/24,14:03,パロマ瑞穂スタジアム,9367,晴,18.8,40.0,名古屋グランパス,nagoya,ベガルタ仙台,sendai,1,0,1,0,0,0,14,13,9,1,1,7
24097,2020/10/24,14:03,県立カシマサッカースタジアム,7466,晴,18.7,48.0,鹿島アントラーズ,kashima,サンフレッチェ広島,hiroshima,1,0,1,0,0,0,14,9,11,9,3,14
24096,2020/10/24,14:02,札幌ドーム,6256,屋内,20.9,50.0,北海道コンサドーレ札幌,sapporo,横浜ＦＣ,yokohamafc,3,1,2,0,0,0,18,6,7,3,5,16
24179,2020/10/21,19:33,日産スタジアム,6607,晴,16.6,54.0,横浜Ｆ・マリノス,yokohamafm,名古屋グランパス,nagoya,2,1,1,1,0,1,18,9,17,10,0,18
24184,2020/10/21,18:03,ノエビアスタジアム神戸,6553,晴,21.4,47.0,ヴィッセル神戸,kobe,鹿島アントラーズ,kashima,1,0,1,3,2,1,9,8,20,10,6,10
24002,2020/10/21,19:33,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,2629,曇,15.7,60.0,湘南ベルマーレ,shonan,サガン鳥栖,tosu,0,0,0,0,0,0,3,5,16,6,6,12
24089,2020/10/18,19:03,等々力陸上競技場,10161,曇,16.6,70.0,川崎フロンターレ,kawasakif,名古屋グランパス,nagoya,3,1,2,0,0,0,15,6,9,9,2,15
24094,2020/10/18,17:03,エディオンスタジアム広島,8005,晴,16.4,74.0,サンフレッチェ広島,hiroshima,ヴィッセル神戸,kobe,2,2,0,1,0,1,16,3,6,8,2,14
24088,2020/10/18,16:03,埼玉スタジアム２００２,9831,曇のち晴,21.1,42.0,浦和レッズ,urawa,ベガルタ仙台,sendai,6,3,3,0,0,0,15,5,5,15,6,9
24091,2020/10/18,15:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,5006,曇,19.4,46.0,湘南ベルマーレ,shonan,柏レイソル,kashiwa,3,1,2,2,1,1,9,8,17,10,4,17
24092,2020/10/18,14:03,ＩＡＩスタジアム日本平,4487,曇,19.5,48.0,清水エスパルス,shimizu,サガン鳥栖,tosu,1,0,1,1,0,1,2,6,12,15,7,15
24090,2020/10/18,14:03,ニッパツ三ツ沢球技場,5163,曇,18.8,54.0,横浜ＦＣ,yokohamafc,ＦＣ東京,ftokyo,1,0,1,0,0,0,7,1,24,20,10,16
24095,2020/10/18,14:03,昭和電工ドーム大分,8570,晴,20.0,49.0,大分トリニータ,oita,ガンバ大阪,gosaka,0,0,0,1,0,1,9,11,10,10,4,7
24087,2020/10/18,13:03,札幌ドーム,5359,屋内,21.7,46.0,北海道コンサドーレ札幌,sapporo,鹿島アントラーズ,kashima,1,1,0,0,0,0,11,3,15,7,4,16
24093,2020/10/17,15:03,ヤンマースタジアム長居,6870,雨,14.7,85.0,セレッソ大阪,cosaka,横浜Ｆ・マリノス,yokohamafm,4,1,3,1,0,1,15,5,18,7,5,7
24083,2020/10/14,19:33,ヤンマースタジアム長居,5526,曇,20.3,64.0,セレッソ大阪,cosaka,湘南ベルマーレ,shonan,1,0,1,0,0,0,12,9,9,9,5,14
24081,2020/10/14,19:33,パロマ瑞穂スタジアム,8895,晴,21.1,54.0,名古屋グランパス,nagoya,北海道コンサドーレ札幌,sapporo,3,2,1,0,0,0,14,3,21,5,3,11
24080,2020/10/14,19:03,味の素スタジアム,3812,曇,22.3,54.0,ＦＣ東京,ftokyo,清水エスパルス,shimizu,3,1,2,1,0,1,12,5,21,8,3,9
24078,2020/10/14,19:03,ユアテックスタジアム仙台,3714,晴,18.5,69.0,ベガルタ仙台,sendai,横浜ＦＣ,yokohamafc,0,0,0,0,0,0,2,6,10,9,6,16
24084,2020/10/14,19:03,ノエビアスタジアム神戸,7417,曇,20.3,56.0,ヴィッセル神戸,kobe,大分トリニータ,oita,1,1,0,1,0,1,6,3,9,8,5,10
24079,2020/10/14,19:03,三協フロンテア柏スタジアム,2634,曇,20.2,56.0,柏レイソル,kashiwa,浦和レッズ,urawa,1,1,0,1,0,1,11,8,20,20,9,13
24085,2020/10/14,19:03,エディオンスタジアム広島,3007,晴,17.2,67.0,サンフレッチェ広島,hiroshima,川崎フロンターレ,kawasakif,0,0,0,2,0,2,11,8,7,12,3,11
24082,2020/10/14,19:03,パナソニック スタジアム 吹田,6455,曇,20.6,71.0,ガンバ大阪,gosaka,横浜Ｆ・マリノス,yokohamafm,1,1,0,1,1,0,14,11,13,7,4,11
24086,2020/10/14,18:48,駅前不動産スタジアム,3882,晴,20.7,42.0,サガン鳥栖,tosu,鹿島アントラーズ,kashima,0,0,0,2,1,1,9,8,14,9,6,14
24077,2020/10/10,18:03,駅前不動産スタジアム,8574,曇,22.9,58.0,サガン鳥栖,tosu,浦和レッズ,urawa,0,0,0,1,0,1,7,4,24,9,2,22
24073,2020/10/10,18:03,等々力陸上競技場,8263,雨,17.9,100.0,川崎フロンターレ,kawasakif,ベガルタ仙台,sendai,1,1,0,0,0,0,20,10,11,6,3,9
24070,2020/10/10,16:03,県立カシマサッカースタジアム,5671,雨,26.8,90.0,鹿島アントラーズ,kashima,横浜ＦＣ,yokohamafc,3,0,3,2,2,0,16,8,13,8,2,15
24074,2020/10/10,16:03,ニッパツ三ツ沢球技場,3675,雨,17.0,90.0,横浜Ｆ・マリノス,yokohamafm,大分トリニータ,oita,4,0,4,0,0,0,13,7,13,3,2,17
24071,2020/10/10,15:03,三協フロンテア柏スタジアム,2515,雨,17.8,90.0,柏レイソル,kashiwa,ヴィッセル神戸,kobe,4,3,1,3,0,3,9,3,6,17,7,11
24072,2020/10/10,14:03,味の素スタジアム,8166,雨,18.0,79.0,ＦＣ東京,ftokyo,ガンバ大阪,gosaka,0,0,0,1,1,0,13,9,18,9,2,17
24069,2020/10/10,14:03,札幌厚別公園競技場,2859,曇一時雨,17.2,57.0,北海道コンサドーレ札幌,sapporo,湘南ベルマーレ,shonan,2,1,1,1,1,0,12,4,14,5,4,20
24075,2020/10/10,14:03,ＩＡＩスタジアム日本平,3024,雨,18.7,86.0,清水エスパルス,shimizu,サンフレッチェ広島,hiroshima,2,0,2,3,1,2,11,10,7,7,4,12
24076,2020/10/10,14:03,パロマ瑞穂スタジアム,7861,雨のち曇,19.9,80.0,名古屋グランパス,nagoya,セレッソ大阪,cosaka,1,0,1,0,0,0,12,4,13,4,1,11
23977,2020/10/07,19:03,駅前不動産スタジアム,3601,晴,22.0,35.0,サガン鳥栖,tosu,ガンバ大阪,gosaka,1,0,1,2,2,0,12,6,14,7,4,13
24061,2020/10/04,17:03,埼玉スタジアム２００２,9357,曇,23.1,59.0,浦和レッズ,urawa,名古屋グランパス,nagoya,0,0,0,1,0,1,5,7,15,8,4,15
24062,2020/10/04,16:03,ニッパツ三ツ沢球技場,7279,曇,24.3,66.0,横浜Ｆ・マリノス,yokohamafm,ヴィッセル神戸,kobe,2,1,1,3,2,1,26,12,11,3,1,15
24064,2020/10/04,15:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,4691,曇,25.0,55.0,湘南ベルマーレ,shonan,ＦＣ東京,ftokyo,0,0,0,1,0,1,1,2,16,9,3,16
24068,2020/10/03,19:03,昭和電工ドーム大分,6885,曇,23.4,71.0,大分トリニータ,oita,清水エスパルス,shimizu,2,1,1,1,1,0,9,2,13,6,0,14
24065,2020/10/03,19:03,パナソニック スタジアム 吹田,9313,曇,24.4,69.0,ガンバ大阪,gosaka,鹿島アントラーズ,kashima,2,0,2,0,0,0,11,4,11,20,10,15
