id,game_day,kickoff_time,stadium_name,spectators_num,weather,temperature,humidity,home_team_name,home_team_id,away_team_name,away_team_id,home_score,home_score_1st,home_score_2nd,away_score,away_score_1st,away_score_2nd,home_sh,home_ck,home_fk,away_sh,away_ck,away_fk
14284,2012/11/24,17:33,ＮＡＣＫ５スタジアム大宮,12126,晴,10.0,58.0,大宮アルディージャ,omiya,ジュビロ磐田,iwata,2,1,1,0,0,0,10,7,19,12,2,10
14289,2012/11/24,14:36,広島ビッグアーチ,32724,曇のち晴,10.3,80.0,サンフレッチェ広島,hiroshima,セレッソ大阪,cosaka,4,3,1,1,0,1,13,8,11,10,4,12
14290,2012/11/24,14:35,ベストアメニティスタジアム,22116,曇,13.1,47.0,サガン鳥栖,tosu,浦和レッズ,urawa,3,1,2,1,0,1,12,4,13,14,6,15
14283,2012/11/24,14:34,ユアテックスタジアム仙台,18526,晴,7.1,40.0,ベガルタ仙台,sendai,アルビレックス新潟,niigata,0,0,0,1,1,0,20,6,16,18,4,10
14288,2012/11/24,14:33,万博記念競技場,19393,曇のち晴,13.3,46.0,ガンバ大阪,gosaka,ＦＣ東京,ftokyo,2,1,1,2,1,1,6,6,16,18,4,9
14287,2012/11/24,14:33,豊田スタジアム,23892,晴,14.5,28.0,名古屋グランパス,nagoya,鹿島アントラーズ,kashima,1,1,0,2,2,0,13,5,18,20,8,23
14279,2012/11/17,17:04,アウトソーシングスタジアム日本平,12391,雨,17.7,95.0,清水エスパルス,shimizu,ガンバ大阪,gosaka,1,0,1,3,1,2,5,4,19,10,4,17
14276,2012/11/17,17:04,味の素スタジアム,17454,雨,10.1,76.0,ＦＣ東京,ftokyo,ヴィッセル神戸,kobe,0,0,0,1,1,0,12,6,26,7,0,22
14281,2012/11/17,17:03,キンチョウスタジアム,9765,雨のち曇,16.4,72.0,セレッソ大阪,cosaka,大宮アルディージャ,omiya,1,0,1,3,1,2,17,7,21,11,4,17
14273,2012/11/17,17:03,札幌ドーム,10266,屋内,20.3,39.0,コンサドーレ札幌,sapporo,サガン鳥栖,tosu,2,1,1,3,0,3,11,3,17,17,2,17
14275,2012/11/17,14:06,埼玉スタジアム２００２,41296,曇,13.6,68.0,浦和レッズ,urawa,サンフレッチェ広島,hiroshima,2,1,1,0,0,0,8,3,20,10,5,16
14280,2012/11/17,14:05,ヤマハスタジアム（磐田）,8978,雨,18.1,98.0,ジュビロ磐田,iwata,名古屋グランパス,nagoya,0,0,0,2,1,1,9,7,11,11,1,14
14274,2012/11/17,14:04,県立カシマサッカースタジアム,15035,曇時々雨,17.3,73.0,鹿島アントラーズ,kashima,ベガルタ仙台,sendai,3,1,2,3,3,0,20,11,12,17,7,16
14278,2012/11/17,14:03,東北電力ビッグスワンスタジアム,25738,雨,11.4,63.0,アルビレックス新潟,niigata,川崎フロンターレ,kawasakif,0,0,0,1,0,1,6,7,22,5,4,14
14277,2012/11/17,14:03,日産スタジアム,22647,雨,17.7,80.0,横浜Ｆ・マリノス,yokohamafm,柏レイソル,kashiwa,1,0,1,2,1,1,11,2,20,6,2,13
14270,2012/11/07,19:04,佐賀県総合運動場陸上競技場,8155,晴,13.8,59.0,サガン鳥栖,tosu,ジュビロ磐田,iwata,3,1,2,2,0,2,8,5,15,10,13,15
14269,2012/11/07,19:04,広島ビッグアーチ,13204,晴,11.1,73.0,サンフレッチェ広島,hiroshima,コンサドーレ札幌,sapporo,3,2,1,0,0,0,19,8,16,4,1,8
14264,2012/11/07,19:04,ユアテックスタジアム仙台,17493,曇,12.8,57.0,ベガルタ仙台,sendai,セレッソ大阪,cosaka,1,0,1,1,0,1,13,10,13,10,5,13
14268,2012/11/07,19:03,ホームズスタジアム神戸,8755,晴,15.9,37.0,ヴィッセル神戸,kobe,横浜Ｆ・マリノス,yokohamafm,1,0,1,2,1,1,10,4,17,9,3,17
14272,2012/11/07,19:03,名古屋市瑞穂陸上競技場,7959,曇,13.8,59.0,名古屋グランパス,nagoya,ＦＣ東京,ftokyo,1,1,0,0,0,0,6,3,18,16,2,23
14266,2012/11/07,19:03,等々力陸上競技場,17870,晴,16.7,44.0,川崎フロンターレ,kawasakif,浦和レッズ,urawa,4,3,1,2,1,1,10,3,6,12,4,12
14271,2012/11/07,19:03,日立柏サッカー場,10389,晴,12.9,77.0,柏レイソル,kashiwa,ガンバ大阪,gosaka,2,2,0,2,1,1,13,6,14,12,8,18
14265,2012/11/07,19:03,ＮＡＣＫ５スタジアム大宮,12021,晴,16.3,43.0,大宮アルディージャ,omiya,鹿島アントラーズ,kashima,0,0,0,0,0,0,10,4,8,12,9,16
14267,2012/11/07,19:00,アウトソーシングスタジアム日本平,8710,晴,15.3,41.0,清水エスパルス,shimizu,アルビレックス新潟,niigata,0,0,0,1,0,1,11,8,23,6,3,17
14259,2012/10/27,19:04,ホームズスタジアム神戸,16317,晴,21.5,48.0,ヴィッセル神戸,kobe,川崎フロンターレ,kawasakif,3,0,3,3,1,2,17,4,14,16,6,13
14261,2012/10/27,17:04,味の素スタジアム,20696,晴,17.0,54.0,ＦＣ東京,ftokyo,コンサドーレ札幌,sapporo,5,1,4,0,0,0,18,3,9,9,3,10
14255,2012/10/27,17:04,県立カシマサッカースタジアム,14125,晴,17.9,54.0,鹿島アントラーズ,kashima,清水エスパルス,shimizu,1,1,0,2,2,0,16,4,13,7,2,18
14257,2012/10/27,17:03,東北電力ビッグスワンスタジアム,23254,晴,18.8,36.0,アルビレックス新潟,niigata,サガン鳥栖,tosu,0,0,0,2,2,0,6,8,15,13,4,16
14258,2012/10/27,14:04,ヤマハスタジアム（磐田）,10753,晴,21.8,44.0,ジュビロ磐田,iwata,ベガルタ仙台,sendai,1,0,1,1,0,1,11,6,11,9,3,19
14260,2012/10/27,14:04,日立柏サッカー場,12167,晴,18.8,52.0,柏レイソル,kashiwa,大宮アルディージャ,omiya,1,0,1,4,1,3,17,9,20,10,4,16
14263,2012/10/27,14:03,万博記念競技場,17617,晴時々曇,25.8,43.0,ガンバ大阪,gosaka,サンフレッチェ広島,hiroshima,1,0,1,1,0,1,11,6,12,14,2,18
14262,2012/10/27,14:03,豊田スタジアム,22332,晴,21.4,53.0,名古屋グランパス,nagoya,横浜Ｆ・マリノス,yokohamafm,1,0,1,1,0,1,10,7,15,11,4,21
14256,2012/10/27,14:03,埼玉スタジアム２００２,32090,晴,20.1,45.0,浦和レッズ,urawa,セレッソ大阪,cosaka,0,0,0,0,0,0,12,3,22,7,3,16
14253,2012/10/20,19:05,広島ビッグアーチ,24839,晴,15.6,86.0,サンフレッチェ広島,hiroshima,柏レイソル,kashiwa,1,0,1,2,1,1,10,5,20,10,7,6
14252,2012/10/20,18:04,キンチョウスタジアム,14268,晴,20.2,52.0,セレッソ大阪,cosaka,ＦＣ東京,ftokyo,1,0,1,1,0,1,12,4,19,13,3,21
14246,2012/10/20,16:03,札幌厚別公園競技場,7208,曇時々雨,13.8,77.0,コンサドーレ札幌,sapporo,鹿島アントラーズ,kashima,0,0,0,0,0,0,5,5,14,17,3,15
14254,2012/10/20,15:04,佐賀県総合運動場陸上競技場,11851,晴,24.1,37.0,サガン鳥栖,tosu,名古屋グランパス,nagoya,1,0,1,3,1,2,12,2,20,8,8,9
14251,2012/10/20,15:04,アウトソーシングスタジアム日本平,14772,晴,22.0,56.0,清水エスパルス,shimizu,ヴィッセル神戸,kobe,1,1,0,1,1,0,12,5,31,6,2,12
14249,2012/10/20,15:03,等々力陸上競技場,18779,晴,20.8,50.0,川崎フロンターレ,kawasakif,ガンバ大阪,gosaka,2,0,2,3,1,2,13,4,12,10,2,17
14248,2012/10/20,15:03,ＮＡＣＫ５スタジアム大宮,11944,晴時々曇,21.3,51.0,大宮アルディージャ,omiya,アルビレックス新潟,niigata,1,1,0,1,1,0,11,2,16,13,5,17
14250,2012/10/20,14:03,日産スタジアム,21310,晴,21.5,50.0,横浜Ｆ・マリノス,yokohamafm,ジュビロ磐田,iwata,4,2,2,0,0,0,17,6,19,7,3,19
14247,2012/10/20,13:04,ユアテックスタジアム仙台,17711,晴,19.3,52.0,ベガルタ仙台,sendai,浦和レッズ,urawa,3,1,2,2,0,2,7,3,14,12,3,15
14237,2012/10/06,19:04,埼玉スタジアム２００２,30692,晴,22.6,80.0,浦和レッズ,urawa,コンサドーレ札幌,sapporo,1,0,1,2,0,2,17,8,15,9,3,5
14242,2012/10/06,19:04,ユアテックスタジアム仙台,18003,曇,20.4,74.0,ベガルタ仙台,sendai,ガンバ大阪,gosaka,2,0,2,1,0,1,10,3,27,8,4,14
14240,2012/10/06,15:34,エコパスタジアム,28745,晴,24.9,56.0,ジュビロ磐田,iwata,清水エスパルス,shimizu,0,0,0,1,1,0,8,5,18,5,1,16
14239,2012/10/06,15:04,東北電力ビッグスワンスタジアム,23849,曇,23.0,54.0,アルビレックス新潟,niigata,ヴィッセル神戸,kobe,0,0,0,0,0,0,5,3,22,10,7,17
14245,2012/10/06,15:03,名古屋市瑞穂陸上競技場,8793,曇,26.5,41.0,名古屋グランパス,nagoya,大宮アルディージャ,omiya,0,0,0,0,0,0,17,7,14,13,3,16
14244,2012/10/06,15:03,日立柏サッカー場,10769,曇,25.1,71.0,柏レイソル,kashiwa,川崎フロンターレ,kawasakif,1,0,1,0,0,0,10,8,14,5,6,13
14243,2012/10/06,15:03,県立カシマサッカースタジアム,15118,雨のち曇,24.6,83.0,鹿島アントラーズ,kashima,ＦＣ東京,ftokyo,5,2,3,1,0,1,22,6,9,15,10,11
14238,2012/10/06,14:04,日産スタジアム,36412,晴,27.0,56.0,横浜Ｆ・マリノス,yokohamafm,サンフレッチェ広島,hiroshima,0,0,0,0,0,0,8,3,10,10,1,17
14241,2012/10/06,13:04,キンチョウスタジアム,10013,晴,26.7,38.0,セレッソ大阪,cosaka,サガン鳥栖,tosu,3,1,2,2,1,1,11,5,15,9,2,7
14231,2012/09/29,19:04,等々力陸上競技場,20909,晴,25.4,64.0,川崎フロンターレ,kawasakif,コンサドーレ札幌,sapporo,1,0,1,0,0,0,20,16,9,6,3,14
14229,2012/09/29,19:04,国立競技場,26106,曇,25.3,74.0,柏レイソル,kashiwa,浦和レッズ,urawa,1,1,0,2,1,1,13,2,11,16,7,14
14234,2012/09/29,16:03,万博記念競技場,14163,雨時々曇,23.8,78.0,ガンバ大阪,gosaka,鹿島アントラーズ,kashima,2,1,1,2,2,0,17,8,11,11,2,14
14228,2012/09/29,16:03,ＮＡＣＫ５スタジアム大宮,11316,曇,27.8,65.0,大宮アルディージャ,omiya,横浜Ｆ・マリノス,yokohamafm,0,0,0,0,0,0,5,1,16,15,4,18
14230,2012/09/29,14:05,味の素スタジアム,22165,晴,28.1,55.0,ＦＣ東京,ftokyo,ジュビロ磐田,iwata,2,0,2,1,1,0,13,3,21,11,3,17
14235,2012/09/29,14:03,ホームズスタジアム神戸,12868,曇のち雨,25.1,66.0,ヴィッセル神戸,kobe,セレッソ大阪,cosaka,2,2,0,3,1,2,12,7,12,15,3,19
14232,2012/09/29,14:03,東北電力ビッグスワンスタジアム,22079,晴,25.9,58.0,アルビレックス新潟,niigata,名古屋グランパス,nagoya,5,0,5,0,0,0,15,7,11,7,3,12
14236,2012/09/29,13:33,広島ビッグアーチ,15463,曇,22.5,67.0,サンフレッチェ広島,hiroshima,サガン鳥栖,tosu,4,2,2,1,0,1,9,2,19,11,3,15
14233,2012/09/29,13:04,アウトソーシングスタジアム日本平,12131,晴,28.2,69.0,清水エスパルス,shimizu,ベガルタ仙台,sendai,3,0,3,1,1,0,6,3,17,3,3,14
14227,2012/09/22,19:04,ベストアメニティスタジアム,12651,雨,18.8,71.0,サガン鳥栖,tosu,柏レイソル,kashiwa,3,2,1,1,0,1,11,3,23,14,4,25
14226,2012/09/22,19:04,名古屋市瑞穂陸上競技場,15870,曇,25.2,64.0,名古屋グランパス,nagoya,サンフレッチェ広島,hiroshima,1,0,1,2,1,1,8,3,13,8,2,14
14225,2012/09/22,19:04,味の素スタジアム,34822,曇,23.7,76.0,ＦＣ東京,ftokyo,川崎フロンターレ,kawasakif,1,0,1,2,0,2,17,5,15,6,3,15
14223,2012/09/22,18:04,キンチョウスタジアム,15302,曇,26.3,55.0,セレッソ大阪,cosaka,清水エスパルス,shimizu,3,2,1,2,1,1,15,3,19,3,1,16
14222,2012/09/22,16:04,ヤマハスタジアム（磐田）,11118,晴のち曇,25.9,69.0,ジュビロ磐田,iwata,アルビレックス新潟,niigata,0,0,0,0,0,0,9,9,13,8,6,8
14224,2012/09/22,16:04,埼玉スタジアム２００２,46046,晴のち曇,24.3,69.0,浦和レッズ,urawa,ガンバ大阪,gosaka,0,0,0,5,2,3,7,4,15,16,1,12
14220,2012/09/22,15:34,ユアテックスタジアム仙台,15509,晴,23.3,67.0,ベガルタ仙台,sendai,ヴィッセル神戸,kobe,2,1,1,1,1,0,18,13,15,15,8,6
14221,2012/09/22,14:03,県立カシマサッカースタジアム,16845,晴,25.5,73.0,鹿島アントラーズ,kashima,横浜Ｆ・マリノス,yokohamafm,1,0,1,2,1,1,11,5,18,10,1,25
14219,2012/09/22,14:02,札幌厚別公園競技場,7474,晴のち雨,21.2,78.0,コンサドーレ札幌,sapporo,大宮アルディージャ,omiya,0,0,0,5,0,5,3,2,8,17,5,18
14216,2012/09/15,19:15,大阪長居スタジアム,24544,曇一時雷雨のち曇,24.7,90.0,セレッソ大阪,cosaka,名古屋グランパス,nagoya,0,0,0,2,1,1,10,3,19,12,4,23
14218,2012/09/15,19:04,広島ビッグアーチ,25352,雨のち曇,24.0,89.0,サンフレッチェ広島,hiroshima,ベガルタ仙台,sendai,2,0,2,1,0,1,7,3,18,12,1,20
14217,2012/09/15,19:04,神戸総合運動公園ユニバー記念競技場,13091,曇,25.8,59.0,ヴィッセル神戸,kobe,ジュビロ磐田,iwata,1,1,0,2,0,2,11,4,18,12,6,19
14214,2012/09/15,19:04,アウトソーシングスタジアム日本平,13714,晴,27.2,76.0,清水エスパルス,shimizu,ＦＣ東京,ftokyo,1,1,0,1,0,1,9,5,20,14,4,16
14211,2012/09/15,19:04,日立柏サッカー場,10445,晴,26.3,84.0,柏レイソル,kashiwa,コンサドーレ札幌,sapporo,3,2,1,1,0,1,23,7,15,9,5,17
14215,2012/09/15,19:03,万博記念競技場,17381,曇一時雨,24.0,87.0,ガンバ大阪,gosaka,アルビレックス新潟,niigata,1,1,0,1,0,1,12,5,17,9,10,9
14213,2012/09/15,19:03,日産スタジアム,34954,晴,27.4,73.0,横浜Ｆ・マリノス,yokohamafm,浦和レッズ,urawa,1,1,0,2,1,1,11,6,14,8,2,8
14212,2012/09/15,19:03,等々力陸上競技場,18088,晴,27.6,71.0,川崎フロンターレ,kawasakif,鹿島アントラーズ,kashima,2,1,1,2,2,0,15,8,16,20,9,13
14210,2012/09/15,18:33,熊谷スポーツ文化公園陸上競技場,10012,晴,27.8,62.0,大宮アルディージャ,omiya,サガン鳥栖,tosu,1,0,1,0,0,0,11,4,18,5,4,17
14209,2012/09/01,19:04,ベストアメニティスタジアム,19729,晴,25.4,63.0,サガン鳥栖,tosu,ガンバ大阪,gosaka,4,2,2,1,0,1,8,5,19,14,7,24
14205,2012/09/01,19:04,県立カシマサッカースタジアム,13798,晴一時雨,26.3,84.0,鹿島アントラーズ,kashima,ヴィッセル神戸,kobe,1,1,0,0,0,0,10,4,20,10,1,27
14204,2012/09/01,19:04,ユアテックスタジアム仙台,17159,曇一時雨,26.4,79.0,ベガルタ仙台,sendai,川崎フロンターレ,kawasakif,2,0,2,1,1,0,13,7,23,6,1,17
14208,2012/09/01,19:03,名古屋市瑞穂陸上競技場,14193,晴,26.9,73.0,名古屋グランパス,nagoya,柏レイソル,kashiwa,1,0,1,0,0,0,10,4,14,10,4,13
14207,2012/09/01,19:03,ヤマハスタジアム（磐田）,11115,晴,26.8,77.0,ジュビロ磐田,iwata,サンフレッチェ広島,hiroshima,1,1,0,1,1,0,11,4,11,8,10,15
14206,2012/09/01,19:03,東北電力ビッグスワンスタジアム,24601,晴,28.9,51.0,アルビレックス新潟,niigata,セレッソ大阪,cosaka,0,0,0,1,0,1,6,4,13,10,5,16
14203,2012/09/01,18:34,味の素スタジアム,26950,曇,25.0,86.0,ＦＣ東京,ftokyo,横浜Ｆ・マリノス,yokohamafm,3,2,1,1,0,1,12,4,11,11,4,19
14202,2012/09/01,18:03,埼玉スタジアム２００２,39814,晴,27.5,64.0,浦和レッズ,urawa,大宮アルディージャ,omiya,1,1,0,1,1,0,17,3,15,2,1,11
14201,2012/09/01,14:03,札幌ドーム,10783,屋内,23.5,71.0,コンサドーレ札幌,sapporo,清水エスパルス,shimizu,0,0,0,2,2,0,6,3,15,12,6,21
14200,2012/08/25,19:05,広島ビッグアーチ,23656,晴,28.2,67.0,サンフレッチェ広島,hiroshima,ＦＣ東京,ftokyo,0,0,0,1,0,1,14,4,13,7,5,17
14198,2012/08/25,19:05,キンチョウスタジアム,14336,晴,29.1,75.0,セレッソ大阪,cosaka,横浜Ｆ・マリノス,yokohamafm,2,0,2,0,0,0,13,4,12,5,5,18
14199,2012/08/25,19:04,ホームズスタジアム神戸,13471,晴,29.1,69.0,ヴィッセル神戸,kobe,サガン鳥栖,tosu,0,0,0,0,0,0,6,1,19,12,7,22
14197,2012/08/25,19:04,万博記念競技場,15056,晴,29.6,63.0,ガンバ大阪,gosaka,コンサドーレ札幌,sapporo,7,3,4,2,1,1,26,13,10,2,6,12
14196,2012/08/25,19:04,等々力陸上競技場,18915,曇のち晴,29.1,59.0,川崎フロンターレ,kawasakif,名古屋グランパス,nagoya,0,0,0,1,0,1,16,11,13,8,4,14
14195,2012/08/25,19:04,日立柏サッカー場,13248,晴,27.9,77.0,柏レイソル,kashiwa,ジュビロ磐田,iwata,0,0,0,3,2,1,10,4,23,18,11,17
14194,2012/08/25,19:03,ＮＡＣＫ５スタジアム大宮,11993,晴,29.3,67.0,大宮アルディージャ,omiya,ベガルタ仙台,sendai,1,1,0,3,1,2,6,3,12,14,7,18
14193,2012/08/25,18:34,県立カシマサッカースタジアム,12729,晴,28.4,74.0,鹿島アントラーズ,kashima,アルビレックス新潟,niigata,0,0,0,1,1,0,18,4,16,10,4,10
14192,2012/08/25,18:04,エコパスタジアム,23188,晴,26.8,77.0,清水エスパルス,shimizu,浦和レッズ,urawa,0,0,0,2,2,0,9,7,23,8,4,12
14191,2012/08/18,19:05,ベストアメニティスタジアム,11933,曇,27.0,71.0,サガン鳥栖,tosu,清水エスパルス,shimizu,0,0,0,1,0,1,13,3,15,13,7,13
14190,2012/08/18,19:04,豊田スタジアム,30354,曇,26.1,89.0,名古屋グランパス,nagoya,ガンバ大阪,gosaka,0,0,0,5,2,3,4,2,19,18,6,9
14189,2012/08/18,19:04,ヤマハスタジアム（磐田）,10939,晴,25.1,89.0,ジュビロ磐田,iwata,セレッソ大阪,cosaka,4,2,2,3,2,1,9,5,19,9,2,14
14186,2012/08/18,19:04,埼玉スタジアム２００２,44131,曇,28.0,76.0,浦和レッズ,urawa,鹿島アントラーズ,kashima,2,2,0,1,0,1,6,2,16,14,4,15
14185,2012/08/18,19:04,ユアテックスタジアム仙台,17715,曇,26.9,86.0,ベガルタ仙台,sendai,柏レイソル,kashiwa,0,0,0,0,0,0,9,5,17,10,2,18
14188,2012/08/18,19:03,東北電力ビッグスワンスタジアム,32014,晴,29.3,72.0,アルビレックス新潟,niigata,サンフレッチェ広島,hiroshima,0,0,0,2,1,1,7,5,7,11,6,15
14187,2012/08/18,19:03,日産スタジアム,33584,晴,28.3,74.0,横浜Ｆ・マリノス,yokohamafm,川崎フロンターレ,kawasakif,2,2,0,2,0,2,12,4,24,11,3,16
14184,2012/08/18,18:34,味の素スタジアム,18342,晴,27.8,70.0,ＦＣ東京,ftokyo,大宮アルディージャ,omiya,0,0,0,1,0,1,18,11,9,8,7,12
14183,2012/08/18,14:03,札幌厚別公園競技場,8117,晴,25.1,67.0,コンサドーレ札幌,sapporo,ヴィッセル神戸,kobe,2,0,2,4,1,3,12,5,12,15,5,6
14182,2012/08/11,19:04,ホームズスタジアム神戸,14161,晴,27.6,80.0,ヴィッセル神戸,kobe,浦和レッズ,urawa,1,1,0,0,0,0,12,6,12,14,6,18
14178,2012/08/11,19:04,日立柏サッカー場,13478,曇,27.6,89.0,柏レイソル,kashiwa,ＦＣ東京,ftokyo,1,0,1,1,1,0,15,3,25,8,2,19
14181,2012/08/11,19:03,万博記念競技場,18578,雨,25.4,95.0,ガンバ大阪,gosaka,セレッソ大阪,cosaka,2,0,2,2,1,1,14,6,19,8,1,17
14180,2012/08/11,19:03,ニッパツ三ツ沢球技場,11992,曇,28.1,82.0,横浜Ｆ・マリノス,yokohamafm,アルビレックス新潟,niigata,3,0,3,2,1,1,13,7,14,5,5,11
14179,2012/08/11,19:03,等々力陸上競技場,12509,曇,28.1,72.0,川崎フロンターレ,kawasakif,サガン鳥栖,tosu,1,1,0,2,0,2,11,5,14,4,2,12
14177,2012/08/11,19:03,ＮＡＣＫ５スタジアム大宮,11057,雨,28.0,81.0,大宮アルディージャ,omiya,サンフレッチェ広島,hiroshima,1,1,0,2,1,1,8,0,9,7,4,16
14176,2012/08/11,18:34,県立カシマサッカースタジアム,14649,曇,26.9,87.0,鹿島アントラーズ,kashima,ジュビロ磐田,iwata,2,1,1,1,1,0,12,0,16,10,4,17
14175,2012/08/11,18:03,アウトソーシングスタジアム日本平,16877,曇,25.7,86.0,清水エスパルス,shimizu,名古屋グランパス,nagoya,3,2,1,2,1,1,10,4,19,8,1,19
14174,2012/08/11,14:03,札幌ドーム,11945,屋内,24.3,63.0,コンサドーレ札幌,sapporo,ベガルタ仙台,sendai,2,0,2,1,1,0,11,3,14,11,3,13
14173,2012/08/04,19:04,ベストアメニティスタジアム,12844,晴,30.3,53.0,サガン鳥栖,tosu,鹿島アントラーズ,kashima,2,1,1,0,0,0,12,4,12,18,9,12
14172,2012/08/04,19:04,広島ビッグアーチ,16448,晴,29.8,58.0,サンフレッチェ広島,hiroshima,清水エスパルス,shimizu,1,1,0,2,0,2,7,4,12,10,5,14
14171,2012/08/04,19:04,キンチョウスタジアム,8226,晴,30.4,62.0,セレッソ大阪,cosaka,コンサドーレ札幌,sapporo,4,1,3,0,0,0,14,4,14,11,4,19
